#,نام بازی,امتیاز,سطح,زمان,کاربر,نام کاربری,مدت(ثانیه),زمان واکنش(میلی ثانیه),جزئیات,پاسخ های درست,پاسخ های غلط,رشته درست و غلط,تنظیمات پیشرفته,پایان یافته,بیشتر
849741,مسئول کنترل,3000,12,8/6/2023 9:27:21 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,90,"234,218,36,675,647,234,141,223,348,59,150,125,109","TFS:[TFTTFTTTTTTTT] RTS:[233,219,39,680,648,240,146,227,348,62,151,131,112] HDS:[000,00C,00D,00I,00R,00S,00f,00r,00t,012,11F,11I,11T] CHD:[059198B0A4BA7743A9BB0410B206226B56AB0B3B3A6B0128B886B37B21790607B2000316770283B6A3297A53AB360267892BA677]",11,2,TFTTFTTTTTTTT,,TRUE,
849738,مسئول کنترل,1650,12,8/6/2023 9:25:13 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,90,"194,184,101,633,60,201,275,199,192,184,721,275,117,723,140,207","TFS:[TFFFFTTTTTFTTFFT] RTS:[197,186,107,634,63,207,279,203,197,190,719,281,123,719,147,209] HDS:[000,003,005,006,008,00H,00K,00R,00i,00l,10z,117,11G,11P,11Q,11V] CHD:[47I67BBLD30C3E4B3JF5GIH1I0G3C086CLKJJHEG4429C210I40IHBEJF235D050G70HC8984156E51JLB956L25F1H22648A2F61DDCHHH28EI]",9,7,TFFFFTTTTTFTTFFT,,TRUE,
849735,مسئول کنترل,1200,11,8/6/2023 9:22:38 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,90,"242,72,319,66,292,94","TFS:[TTTTTT] RTS:[244,74,325,67,293,95] HDS:[000,00S,00d,00t,019,11L] CHD:[5H336GB62I5J6FK10777KA2A7150IGG3EEEJDE229FH95816280JIKJ74934974G9JI27AA71EI536EMD95G699J3MM22988]",6,0,TTTTTT,,TRUE,
849735,مسئول کنترل,1200,11,8/6/2023 9:20:48 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,90,"193,201,873,416,118,209","TFS:[TTTTTT] RTS:[192,202,877,418,123,214] HDS:[000,00K,00f,00x,01B,11N] CHD:[59GGJ7IM0C53A5LB572MIBJG243M0FCHHLD030BF6D2A94JJ52HKKEFH1BF8H695105BE0E26D184F9BJ6B25B254KG0B7C4C]",6,0,TTTTTT,,TRUE,
849735,مسئول کنترل,500,11,8/6/2023 9:19:01 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,91,"283,144,209,164,409,367,251,142,69,243","TFS:[TFTFFTFTTF] RTS:[287,149,207,195,409,368,258,145,75,244] HDS:[000,00H,00R,00e,00h,00l,00x,00y,013,015] CHD:[38991A3213E003F043EDC6714060DF976BCEB7762D32E230DD975D4C2DF7B659561E7A8FC7B5A4CC2C7AB7B587]",5,5,TFTFFTFTTF,,TRUE,
849729,مسئول کنترل,600,12,8/6/2023 9:16:46 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,90,"168,118,383,282,19,466,377,824,250,905,293,225,77,617,216,392,923,33,350,351","TFS:[TFTTFFFTFFTTFTFFFFFT] RTS:[168,122,387,285,22,467,381,830,251,900,292,229,81,620,221,397,919,41,355,354] HDS:[000,00E,00G,00I,00K,00Q,00W,00X,00g,00h,00r,00t,016,017,01A,01E,01F,01G,01J,01L] CHD:[3D511EB48BF8E3B679971F5644B788AA82C291EBFC6497A1C349F87AC1FD0F8680FF62782E3DF93B6931B4F32D7C09EB83]",8,12,TFTTFFFTFFTTFTFFFFFT,,TRUE,
849729,مسئول کنترل,450,12,8/6/2023 9:15:12 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,32,"203,219,84,151,235,0","TFS:[TFFTTF] RTS:[204,221,89,156,238,4] HDS:[000,004,006,00D,00J,00M] CHD:[39A881745B73EF0B6A733D6A0F5B6744033]",3,3,TFFTTF,,FALSE,
849725,حافظه تصاویر,4200,19,8/6/2023 9:14:12 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,26,"1402,1962,1869","TFS:[TTT] RTS:[1404,1963,1870] HDS:[] CHD:[0Q30KfYUDZV6P0RsrulmEul]",3,0,TTT,,TRUE,
849725,حافظه تصاویر,3300,19,8/6/2023 9:13:45 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,64,"1604,2833,2170,1803,1819,2966,2193,1612,2245,3664,2473","TFS:[TTTTTTTTTTT] RTS:[1605,2834,2170,1804,1819,2966,2193,1613,2246,3664,2474] HDS:[] CHD:[0AV1MQfgaAVnUib4KV7Jf0E]",11,0,TTTTTTTTTTT,,FALSE,
849725,حافظه تصاویر,2850,19,8/6/2023 9:12:20 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,67,"1570,2019,2658,2732,3066,1876,1887,2117,2308,4793,3231","TFS:[TTTTTTTTFTT] RTS:[1570,2020,2658,2733,3067,1877,1887,2118,2308,4793,3231] HDS:[] CHD:[0YPLHS31MectXEaeccHI61K]",10,1,TTTTTTTTFTT,,FALSE,
849725,حافظه تصاویر,2400,19,8/6/2023 9:10:36 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,65,"1316,4394,4472,1711,2166,2625,3080,2492,2318,1901,2570","TFS:[TTFTTFTTTTT] RTS:[1317,4394,4472,1711,2166,2625,3080,2492,2318,1901,2570] HDS:[] CHD:[06J1TWmUqhAau6JtJ1KwZOG]",9,2,TTFTTFTTTTT,,FALSE,
849724,حافظه تصاویر,3750,19,8/6/2023 9:09:09 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,24,"1926,2076,1669","TFS:[FTT] RTS:[1928,2076,1669] HDS:[] CHD:[0uM8sNS0UslFU50FU0EkPJi]",2,1,FTT,,TRUE,
849724,حافظه تصاویر,3300,19,8/6/2023 9:08:45 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,66,"2359,1935,1476,1504,2883,2600,2849,2899,5083,1520,2193","TFS:[TTTTTTTTTTT] RTS:[2359,1935,1478,1504,2884,2600,2849,2899,5083,1520,2194] HDS:[] CHD:[0lOSp0KeM1F8JEFNVwheMYr]",11,0,TTTTTTTTTTT,,FALSE,
849724,حافظه تصاویر,600,19,8/6/2023 9:07:20 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,60,"1621,1627,1495,1552,3797,2351,4161,2757,1751,1768,1712","TFS:[FFFTFTFTTTF] RTS:[1620,1627,1495,1551,3797,2352,4161,2757,1751,1767,1712] HDS:[] CHD:[0H2wa6yWbB6jKdc0m0tH2FM]",5,6,FFFTFTFTTTF,,FALSE,
849722,حافظه تصاویر,3450,19,8/6/2023 9:05:53 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,34,"2949,1570,1405,1327,1478","TFS:[TTTTF] RTS:[2950,1571,1406,1327,1479] HDS:[] CHD:[0aQOnh0s5BL1CMkuukZ0fOn]",4,1,TTTTF,,TRUE,
849722,حافظه تصاویر,2400,19,8/6/2023 9:05:18 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,55,"1546,2368,2052,2068,2783,1345,1845,1977,1578,1284,1304","TFS:[TTTFFTTTTTT] RTS:[1547,2367,2052,2068,2783,1345,1845,1977,1578,1284,1304] HDS:[] CHD:[0tTD9BB0n1FQfeOYxMPMPas]",9,2,TTTFFTTTTTT,,FALSE,
849719,حافظه تصاویر,3400,18,8/6/2023 9:03:41 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,40,"1437,2232,1743,3116,1087,1061","TFS:[TTTTTT] RTS:[1439,2234,1744,3116,1087,1062] HDS:[] CHD:[0acJ0qZacMCp1VY420U1REu]",6,0,TTTTTT,,TRUE,
849719,حافظه تصاویر,2200,18,8/6/2023 9:03:01 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,50,"1445,1112,1264,1187,913,1363,1194,1794,1368,1411,1595","TFS:[TTTTTTTTTTT] RTS:[1445,1112,1264,1188,913,1362,1195,1794,1368,1411,1595] HDS:[] CHD:[0IndWvH0$MsMsn5Qa4el01h]",11,0,TTTTTTTTTTT,,FALSE,
849715,حافظه عسلی,19050,16,8/6/2023 9:01:53 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,1,,TFS:[] RTS:[] HDS:[] CHD:[6I54333133153932173836068A8D06248F8F24038E6C0222886],0,0,,,TRUE,
849715,حافظه عسلی,19050,16,8/6/2023 9:01:52 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"664,415,331,316,340,323,349,372,308","TFS:[TTTFTTTTT] RTS:[664,415,331,316,340,324,349,372,308] HDS:[2,6,3,H,1,0,4,7,8] CHD:[6I54333133153932173836068A8D06248F8F24038E6C0222886]",8,1,TTTFTTTTT,,FALSE,
849715,حافظه عسلی,16800,16,8/6/2023 9:01:45 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"930,365,306,274,290,298,273,291,332","TFS:[TTTTTFTTF] RTS:[930,365,306,274,289,299,273,291,332] HDS:[7,1,5,3,4,I,0,2,A] CHD:[6I54925593747275509876268A4F25098E4921056H8E202A6D4]",7,2,TTTTTFTTF,,FALSE,
849715,حافظه عسلی,15000,16,8/6/2023 9:01:39 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"1070,298,299,257,315,307,349,348,365","TFS:[TTTTTTTTT] RTS:[1070,298,299,257,315,307,349,348,365] HDS:[8,7,1,5,0,6,4,3,2] CHD:[6I5E1B1H3G3F3C3F1A381320896924258C6A03018D4822098B6]",9,0,TTTTTTTTT,,FALSE,
849715,حافظه عسلی,12300,16,8/6/2023 9:01:32 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,4,"1702,324,273,332,424,315,282,325,497","TFS:[TTTTTTTTT] RTS:[1702,324,273,332,423,316,282,325,496] HDS:[8,7,3,5,2,1,6,0,4] CHD:[6I5B3938391G3A1A381711036G4720216G8620074F8E04018C8]",9,0,TTTTTTTTT,,FALSE,
849715,حافظه عسلی,9600,17,8/6/2023 9:01:26 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,4,"772,308,282,358,314,332,524,1220,365,382","TFS:[TTTTTFTTTT] RTS:[772,307,282,358,314,331,524,1220,364,382] HDS:[7,3,9,1,5,L,4,2,0,8] CHD:[0I513D101G171B133H131F14006H6E28244B8A2205898906278A4]",9,1,TTTTTFTTTT,,FALSE,
849715,حافظه عسلی,7050,17,8/6/2023 9:01:13 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,8,"2267,358,497,414,390,872,439,407,466,1901","TFS:[FFTTFFTTTT] RTS:[2266,357,499,414,391,872,439,407,466,1900] HDS:[M,I,2,6,A,E,0,4,3,7] CHD:[0I551G1139353D303A381B31026C4C06074G8H03256H4E02296B8]",6,4,FFTTFFTTTT,,FALSE,
849715,حافظه عسلی,5850,17,8/6/2023 9:00:58 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,10,"2051,475,505,322,607,431,2591,365,697,2235","TFS:[TTTTFFTFTF] RTS:[2051,475,505,324,606,431,2591,365,698,2234] HDS:[6,8,0,4,N,M,2,A,3,C] CHD:[0I553E773C951H513A543999206E8B01044H6F20204G4C08276D4]",6,4,TTTTFFTFTF,,FALSE,
849715,حافظه عسلی,4650,17,8/6/2023 9:00:42 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,4,"507,332,365,281,323,706,307,332,431,415","TFS:[TTTTTTTTFT] RTS:[506,333,365,281,323,706,307,332,432,414] HDS:[6,8,1,9,3,2,0,4,C,5] CHD:[0I5F9B3H991G7G3B9F3C5B15224F482104884E23276E4E0423494]",9,1,TTTTTTTTFT,,FALSE,
849715,حافظه عسلی,2100,17,8/6/2023 9:00:31 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,4,"1345,330,331,141,324,415,380,333,424,2375","TFS:[TTTTTTTFTF] RTS:[1347,330,332,140,325,415,381,333,423,2376] HDS:[0,8,6,2,4,7,1,H,5,M] CHD:[0I513C371G181A353B321H17286D6H2621698D25038G8F0304894]",8,2,TTTTTTTFTF,,FALSE,
849714,حافظه عسلی,16200,16,8/6/2023 9:00:09 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,0,,TFS:[] RTS:[] HDS:[] CHD:[0I5131153710391732143A016H6E03086G4F26076A4B28256H8],0,0,,,TRUE,
849714,حافظه عسلی,16200,16,8/6/2023 9:00:02 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"631,274,298,431,307,323,365,372,291","TFS:[TTTTFTTTT] RTS:[631,274,298,432,306,323,365,374,290] HDS:[7,8,4,1,K,5,0,3,2] CHD:[0I5F1D3G3F381E1H17371225694823074F6C20216E6D05264C4]",8,1,TTTTFTTTT,,FALSE,
849714,حافظه عسلی,13950,16,8/6/2023 8:59:52 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"931,332,440,307,731,282,290,299,290","TFS:[TTTTTTTTT] RTS:[930,332,440,307,731,282,291,299,289] HDS:[8,7,0,4,3,1,6,5,2] CHD:[0I55969876765757729194256C6F23008E8921016B8D20226G6]",9,0,TTTTTTTTT,,FALSE,
849714,حافظه عسلی,11250,16,8/6/2023 8:59:42 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,4,"439,274,298,306,1040,564,365,888,407","TFS:[TTTTTTTTT] RTS:[439,274,299,307,1039,564,365,889,406] HDS:[7,2,1,8,0,3,4,5,6] CHD:[0I5E3F1G3B1B38171H1E11006H4606208F4D01216C8C02264F6]",9,0,TTTTTTTTT,,FALSE,
849714,حافظه عسلی,8550,16,8/6/2023 8:59:30 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"473,622,299,390,307,374,299,406,673","TFS:[TTTTTTTFT] RTS:[474,621,299,390,307,374,298,406,673] HDS:[5,3,0,4,6,7,2,F,1] CHD:[0I5F5B9C7E5E9G7E7D799023678A01006A8C2320888G20028H8]",8,1,TTTTTTTFT,,FALSE,
849714,حافظه عسلی,6300,16,8/6/2023 8:59:20 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"480,797,514,307,457,314,324,297,323","TFS:[TTTTTTTTT] RTS:[480,797,514,307,456,315,325,297,323] HDS:[8,3,4,2,0,1,6,5,7] CHD:[0I5A393C1G3D1819171H34004A6F02224G6605038D6B00066F6]",9,0,TTTTTTTTT,,FALSE,
849714,حافظه عسلی,3600,16,8/6/2023 8:59:09 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"722,340,315,282,415,315,365,765,323","TFS:[TTTTTTTFT] RTS:[722,340,315,282,415,315,366,764,324] HDS:[2,0,5,7,6,4,8,K,3] CHD:[0I591H181G3D1A1D3A3C3001694F01288A8C05286A6F23054D6]",8,1,TTTTTTTFT,,FALSE,
849714,حافظه عسلی,1350,16,8/6/2023 8:58:59 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,16,"887,322,374,332,299,563,13044,514,2691","TFS:[TTTTTTFFF] RTS:[888,323,374,332,299,563,13044,515,2691] HDS:[6,2,8,3,0,7,9,H,N] CHD:[0I5D9E595C9D5H575E9C78254G4B00246D6C270247890206498]",6,3,TTTTTTFFF,,FALSE,
849712,حافظه عسلی,13500,15,8/6/2023 8:58:21 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,-1,,TFS:[] RTS:[] HDS:[] CHD:[0I5E3H73117H3B57076F6D23246E682221496924218],0,0,,,TRUE,
849712,حافظه عسلی,13500,15,8/6/2023 8:58:15 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"830,407,864,365,398,408","TFS:[TTTTFT] RTS:[830,407,864,365,398,407] HDS:[2,4,0,1,6,3] CHD:[0I5B379G981G1077076E6F05266F490724684H25016]",5,1,TTTTFT,,FALSE,
849712,حافظه عسلی,12150,15,8/6/2023 8:58:05 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"1188,516,839,481,307,331","TFS:[TTTTTT] RTS:[1187,517,839,480,308,331] HDS:[0,2,4,3,5,1] CHD:[0I5H101D725A1210266G6B27074A6G08088A4C06008]",6,0,TTTTTT,,FALSE,
849712,حافظه عسلی,10350,15,8/6/2023 8:57:55 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"448,430,1254,598,357,515","TFS:[TTTTTT] RTS:[448,431,1254,597,357,515] HDS:[2,0,4,3,1,5] CHD:[0I5E151H749B3132204B4A07276D6G20268C4F22066]",6,0,TTTTTT,,FALSE,
849712,حافظه عسلی,8550,15,8/6/2023 8:57:45 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"797,357,1237,639,433,371","TFS:[TTTTFT] RTS:[797,356,1237,639,433,371] HDS:[1,5,0,2,E,3] CHD:[0I5D1D71531H1D5701696A25024F6G02066C4E01038]",5,1,TTTTFT,,FALSE,
849712,حافظه عسلی,7200,15,8/6/2023 8:57:34 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,2,"590,314,431,656,432,482","TFS:[TTTFFT] RTS:[589,315,431,657,431,482] HDS:[2,1,5,F,J,0] CHD:[0I515E5G32147954044A4921264G8B20248F8E29034]",4,2,TTTFFT,,FALSE,
849712,حافظه عسلی,6300,15,8/6/2023 8:57:25 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"1128,391,459,809,274,672","TFS:[TTTTTT] RTS:[1128,391,459,810,273,672] HDS:[4,0,2,1,5,3] CHD:[0I5479131F517A36058C6E04264B8B21074E8G26226]",6,0,TTTTTT,,FALSE,
849712,حافظه عسلی,4500,15,8/6/2023 8:57:14 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,2,"564,431,324,539,340,448","TFS:[TTTTTF] RTS:[564,431,324,540,340,447] HDS:[3,5,1,2,4,7] CHD:[0I519B171E965B38016F4E01086A6D00056C8G23234]",5,1,TTTTTF,,FALSE,
849712,حافظه عسلی,3150,15,8/6/2023 8:57:05 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"440,401,495,732,655,358","TFS:[TTTTTF] RTS:[439,402,494,731,656,356] HDS:[1,5,3,0,2,9] CHD:[0I5D319E511E1593044H8F20004A4820256H6G06268]",5,1,TTTTTF,,FALSE,
849712,حافظه عسلی,1800,15,8/6/2023 8:56:56 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,1,"904,488,440,448,547,440","TFS:[TTTTTT] RTS:[905,490,440,447,548,440] HDS:[4,2,0,3,5,1] CHD:[0I5D557F113G5475238E8E23008F4G00076G8C02054]",6,0,TTTTTT,,FALSE,
849709,حافظه عسلی,11700,14,8/6/2023 8:56:12 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,1,"439,282,432","TFS:[TTT] RTS:[438,282,432] HDS:[2,5,0] CHD:[4I5A1H941H3G9536218G4F25038D8D0421698H00206]",3,0,TTT,,TRUE,
849709,حافظه عسلی,10800,14,8/6/2023 8:56:07 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,5,"1445,373,448,955,755,1105","TFS:[TTTTFF] RTS:[1445,373,449,954,756,1106] HDS:[4,1,0,3,6,9] CHD:[4I50135G98117D5900498926286A6F24238F8E21248]",4,2,TTTTFF,,FALSE,
849709,حافظه عسلی,9900,14,8/6/2023 8:55:58 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,2,"715,298,366,415,515,348","TFS:[TTTFTT] RTS:[714,299,365,415,516,348] HDS:[4,1,0,H,2,5] CHD:[6I5B365E7G147F72004F4C0603694F23208A6A24056]",5,1,TTTFTT,,FALSE,
849709,حافظه عسلی,8550,14,8/6/2023 8:55:52 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"972,340,456,373,399,564","TFS:[TTFFTF] RTS:[972,340,456,373,399,564] HDS:[1,4,G,8,3,D] CHD:[6I5A731H1E551G15244C8A04228A8F0620694H27008]",3,3,TTFFTF,,FALSE,
849709,حافظه عسلی,8100,14,8/6/2023 8:55:46 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"872,308,432,315,795,399","TFS:[TTTTTF] RTS:[872,309,432,314,795,398] HDS:[5,2,3,0,4,G] CHD:[6I521C52911E9192254D6B24214B4E26008F8F29048]",5,1,TTTTTF,,FALSE,
849709,حافظه عسلی,6750,14,8/6/2023 8:55:40 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"1571,349,349,373,681,498","TFS:[FFFFFF] RTS:[1571,349,350,373,680,499] HDS:[7,B,I,6,E,A] CHD:[6I50397C341H5B37256G4G26244A8A07006F8D05226]",0,6,FFFFFF,,FALSE,
849709,حافظه عسلی,7650,14,8/6/2023 8:55:33 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"1082,697,398,814,324,323","TFS:[TTTTFT] RTS:[1081,697,399,813,325,322] HDS:[2,4,1,5,7,3] CHD:[6I5E92105891377407896A06046H8D03226E4C02208]",5,1,TTTTFT,,FALSE,
849709,حافظه عسلی,6300,15,8/6/2023 8:55:26 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"408,424,448,1105,447,432","TFS:[TTTFTT] RTS:[408,423,448,1105,448,432] HDS:[1,3,5,8,0,2] CHD:[0I5H707H153F7858246D880305894C20236H4D09278]",5,1,TTTFTT,,FALSE,
849709,حافظه عسلی,4950,15,8/6/2023 8:55:16 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"539,746,441,581,448,399","TFS:[TTTTFT] RTS:[539,747,440,581,448,399] HDS:[4,2,0,3,8,1] CHD:[0I571B187B951C37204C4901276F6B26008A4921034]",5,1,TTTTFT,,FALSE,
849709,حافظه عسلی,3600,15,8/6/2023 8:55:07 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"697,348,576,429,739,416","TFS:[TTFTFT] RTS:[697,348,576,428,739,415] HDS:[3,2,B,4,J,0] CHD:[0I51511D7G349214204C4C23066G8925024F6B21236]",4,2,TTFTFT,,FALSE,
849709,حافظه عسلی,2700,15,8/6/2023 8:54:57 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,2,"739,416,331,706,266,406","TFS:[TTTTTT] RTS:[739,415,331,706,266,407] HDS:[2,4,0,1,5,3] CHD:[0I5F149E941D3475026B8A00234G4C06006D4904286]",6,0,TTTTTT,,FALSE,
849709,حافظه عسلی,900,15,8/6/2023 8:54:47 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,1,"871,324,433,224,847,514","TFS:[TTTTFF] RTS:[872,323,433,224,847,514] HDS:[1,5,2,0,D,9] CHD:[0I5B31359A7G1310228G8D02266F690401694C06226]",4,2,TTTTFF,,FALSE,
849706,حافظه عسلی,16950,16,8/6/2023 8:54:28 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,5,"2151,332,382,332,365","TFS:[FFFTT] RTS:[2151,332,381,332,365] HDS:[E,A,B,4,1] CHD:[6I5C997F9H98789D7G7E7806876E04264D4F25014D8C20226G4]",2,3,FFFTT,,TRUE,
849706,حافظه عسلی,16800,16,8/6/2023 8:54:20 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"787,284,290,306,314,317,398,465,307","TFS:[TTFTTTTTT] RTS:[788,283,291,306,315,317,398,465,307] HDS:[4,7,J,0,2,5,3,1,8] CHD:[6I5C5G5D7E585C9G995H51056G6D0002496F00204B4A2706874]",8,1,TTFTTTTTT,,FALSE,
849706,حافظه عسلی,14550,16,8/6/2023 8:54:13 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,4,"1279,395,385,308,280,340,1096,332,390","TFS:[TTTTTTTTT] RTS:[1279,396,385,307,282,341,1096,332,390] HDS:[8,4,2,3,0,7,5,1,6] CHD:[6I5438131411371915323A224A8G20064H4E28226B8E00244H6]",9,0,TTTTTTTTT,,FALSE,
849706,حافظه عسلی,11850,16,8/6/2023 8:54:05 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,4,"680,273,315,314,823,375,389,598,439","TFS:[TTTFTTTTT] RTS:[680,273,315,315,823,373,390,598,439] HDS:[6,3,7,J,5,0,1,2,8] CHD:[6I5G7F9H9C5D7E5A9C9H58258C6A0502694902254D8B2604896]",8,1,TTTFTTTTT,,FALSE,
849706,حافظه عسلی,9600,17,8/6/2023 8:53:58 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,3,"655,283,462,277,248,290,774,348,309,322","TFS:[TTTTTFTTTT] RTS:[656,282,463,276,248,290,773,347,308,323] HDS:[6,2,8,4,0,H,5,1,3,7] CHD:[0I59347G3579145H36781270206A4E23276G4A22268D8H01288H6]",9,1,TTTTTFTTTT,,FALSE,
849706,حافظه عسلی,7050,17,8/6/2023 8:53:47 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,5,"1486,274,335,296,306,275,1095,341,589,425","TFS:[FTTTTFFFFT] RTS:[1486,273,337,294,306,274,1097,340,590,425] HDS:[I,3,9,5,7,N,M,J,F,1] CHD:[0I5F589C915H935D927A7257004A8H08076C6B01284E6F06236B8]",5,5,FTTTTFFFFT,,FALSE,
849706,حافظه عسلی,6300,17,8/6/2023 8:53:35 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,4,"844,324,340,298,314,315,880,465,359,349","TFS:[TTTTTFTTFT] RTS:[847,323,340,298,315,316,879,465,359,350] HDS:[0,4,1,3,9,B,6,7,E,5] CHD:[0I5072377331963455175310224G4C26026A4A29248H6F09036D8]",8,2,TTTTTFTTFT,,FALSE,
849706,حافظه عسلی,4200,17,8/6/2023 8:53:24 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,4,"812,341,356,358,304,291,563,349,418,338","TFS:[TTTTTTTFTT] RTS:[812,342,356,358,304,292,563,349,417,339] HDS:[5,7,8,6,3,0,9,L,1,2] CHD:[0I5D7G1G5D3H583C593B7F32004E6B0604484A2221894G2808876]",9,1,TTTTTTTFTT,,FALSE,
849706,حافظه عسلی,1650,17,8/6/2023 8:53:13 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,11,"1807,639,400,266,4553,506,797,4776,556,482","TFS:[TFFTTFTTTT] RTS:[1807,639,400,265,4553,506,796,4777,555,482] HDS:[7,M,J,9,5,D,3,4,8,0] CHD:[0I5B343F1839161F301A3512038C4722256C8H00264B8G2621898]",7,3,TFFTTFTTTT,,FALSE,
849702,پازل,1000,10,8/6/2023 8:52:38 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,92,"23332,8911,25332,24847,28340","TFS:[TFTFT] RTS:[23332,8913,25333,24848,28341] HDS:[09ABCDEF120,0678,09ABCDE1,0CDEF013456,02] CHD:[0]",3,2,TFTFT,,TRUE,
849701,پازل,1250,10,8/6/2023 8:50:53 PM,1ac3985e-da13-4228-8ef5-1cff5009af62,Danial.zahed,91,"23672,41667,21229,20737","TFS:[FTTT] RTS:[23671,41667,21229,20738] HDS:[0789ABCDE0F,01234560,0CDEF02341,034567892] CHD:[6]",3,1,FTTT,,TRUE,
